date	avg_temp	max_temp	min_temp	supply_mj	supply_m3
2019-02-24	6.9	15.7	-1.2	165340205	3893669
2019-02-25	9.2	15.2	3.6	176149250	4148953
2019-02-26	8.1	14.5	1.2	179934917	4209916
2019-02-27	9.1	13.3	6.3	176953938	4129072
2019-02-28	9	15.4	3.9	165247845	3853405
2019-03-01	8.4	15.3	2.2	151804920	3545583
2019-03-02	8	15	0.4	146582933	3420567
2019-03-03	10	15.2	4.4	136833657	3188729
2019-03-04	10.9	16.9	5.9	151087898	3522030
2019-03-05	10.1	16.2	2.3	156079225	3639162
2019-03-06	11.2	14.8	8.8	150896251	3514130
2019-03-07	8.7	12.5	5.3	156191437	3638246
2019-03-08	8.5	16.2	0.5	155820017	3629941
2019-03-09	10.9	18.1	1.9	136541606	3192689
2019-03-10	8.5	11.9	6.3	139471169	3281691
2019-03-11	8.2	14.4	2.1	162595149	3836535
2019-03-12	8.4	16	1.7	168777668	3985962
2019-03-13	5.3	10	1	191703621	4523169
2019-03-14	6.8	13.2	-1.5	183075127	4315654
2019-03-15	6.8	13.3	4	181065030	4271658
2019-03-16	7.6	13.2	3	160890882	3788790
2019-03-17	8.5	14.1	4.3	144095672	3394136
2019-03-18	9	16.9	0.6	161786444	3815080
2019-03-19	13.5	21.2	4.3	149235479	3518073
2019-03-20	12.6	18.1	7	152053183	3583083
2019-03-21	13.5	18.2	6.4	141731060	3339086
2019-03-22	7.2	12.9	3.7	155954305	3672617
2019-03-23	6	13.1	3.1	153852170	3623361
2019-03-24	6.6	13.7	-0.3	144800689	3407408
2019-03-25	9.3	15.6	1.1	159613375	3750815
2019-03-26	11.7	19.9	3.6	152566058	3585458
2019-03-27	15	24.2	4.6	141332094	3331491
2019-03-28	12.1	16.2	8.3	132579229	3126632
2019-03-29	12.5	19.4	6.3	131216359	3093666
2019-03-30	9.2	14.3	5.1	129177391	3044925
2019-03-31	6.7	11.1	4.5	137647010	3242636
2019-04-01	7.1	11.8	2.4	164321207	3867333
2019-04-02	8.1	14.8	0.2	162936706	3833458
2019-04-03	9.8	16.3	1.8	156793351	3690695
2019-04-04	13.1	21.5	5.9	148297515	3495264
2019-04-05	15.2	22	7.6	132269587	3118313
2019-04-06	15.6	23.8	7.4	114036341	2688855
2019-04-07	13.1	18.5	9.6	101337848	2388987
2019-04-08	13.1	21.4	6.5	122685666	2894044
2019-04-09	9.1	15.7	5.2	147016450	3466757
2019-04-10	7.9	10	5.1	159573601	3760259
2019-04-11	10.5	15.1	5.9	149485790	3520170
2019-04-12	12.8	19.6	6.9	134474885	3167115
2019-04-13	13.3	20.5	5.5	118805574	2800995
2019-04-14	12.5	16.6	9.3	113630854	2682276
2019-04-15	14.2	22.1	4.2	128093406	3022381
2019-04-16	17	25.3	7.3	121120434	2857799
2019-04-17	18	24.5	11.8	112856966	2664820
2019-04-18	19	27.1	11	109349595	2585210
2019-04-19	12	17.5	10.5	122125073	2888382
2019-04-20	17.1	24.5	8.6	99250055	2347096
2019-04-21	19.4	25.3	14.3	78812907	1863070
2019-04-22	17.5	25.5	11.6	99829536	2361562
2019-04-23	16	22.2	11.4	108377582	2562991
2019-04-24	18.1	22	14.6	105076672	2481954
2019-04-25	14.1	19	10.6	112015085	2645511
2019-04-26	10.1	12.3	8.4	126703959	2996207
2019-04-27	12.6	18	5.6	107926250	2552025
2019-04-28	13.4	18.9	9.7	96629239	2281208
2019-04-29	10.8	12	9	130336873	3072907
2019-04-30	14.6	19.6	11.5	117132015	2759070
2019-05-01	17.9	24.4	10.5	99654488	2345450
2019-05-02	19	26.3	10.5	102452858	2408845
2019-05-03	19.3	28.7	9.5	97823779	2302534
2019-05-04	20.3	29.5	10.8	79568708	1872799
2019-05-05	21.6	29.4	14	64685799	1520399
2019-05-06	15.1	21.5	10.7	83394888	1959459
2019-05-07	15.6	22.5	7.2	97595816	2293840
2019-05-08	17.8	24.8	8.4	97256739	2286733
2019-05-09	20.1	26	14.2	99434237	2338361
2019-05-10	21.1	28.9	11.8	91033231	2140111
2019-05-11	21.6	30	12.2	75455514	1771185
2019-05-12	18.5	26	12.8	64075887	1507794
2019-05-13	19.6	27.3	12.2	85258360	2009239
2019-05-14	22.8	28.7	17.6	88677683	2090654
2019-05-15	22.7	30.2	17	88331482	2082286
2019-05-16	23.2	29.8	16.2	87783830	2070921
2019-05-17	22.5	28.9	14.9	87617327	2066623
2019-05-18	18.1	22	16.2	71723004	1693014
2019-05-19	19.6	23.3	17	64211407	1511130
2019-05-20	18.8	22.4	14.5	85631896	2008502
2019-05-21	18.6	26.1	9.4	91882275	2154308
2019-05-22	21.4	30	11.7	89137615	2088361
2019-05-23	23.2	31.3	14.6	87597365	2050816
2019-05-24	25.5	34.5	14.4	84856465	1986510
2019-05-25	25.9	32.2	18.9	68188936	1595407
2019-05-26	25.5	33.5	18.7	57920786	1354077
2019-05-27	21	23.7	19	80803121	1891162
2019-05-28	19.5	23.7	15.4	84874829	1989467
2019-05-29	22.5	30.5	11.6	84838238	1991884
2019-05-30	23.2	31	14.1	85151391	1993208
2019-05-31	19.9	26.4	14.2	79095326	1848453
2019-06-01	21.3	27.2	14.5	67898838	1588204
2019-06-02	23.2	30.3	15.2	56813847	1330264
2019-06-03	25.4	33	16.7	79719460	1871435
2019-06-04	27.1	34.3	19.1	83741128	1969985
2019-06-05	27.4	35.7	20.9	82446458	1940931
2019-06-06	24.3	32.8	17.1	73280689	1726172
2019-06-07	18.5	19.9	17.2	77515802	1823880
2019-06-08	21.1	27.1	16.7	64330616	1510751
2019-06-09	18.6	22.7	15.7	56706999	1331279
2019-06-10	19	23.7	15	81024717	1900539
2019-06-11	19.4	25.3	16.4	84094678	1975539
2019-06-12	21.1	27.6	16.8	84991777	1996880
2019-06-13	22.9	30.3	14.8	84080076	1974248
2019-06-14	20.2	23.6	17.2	81988870	1924149
2019-06-15	21.3	29.5	16.1	65873776	1543960
2019-06-16	20.8	28.2	15.9	55529853	1300749
2019-06-17	24	30	18.4	78146029	1828175
2019-06-18	24.1	30.6	19.8	81977472	1916738
2019-06-19	24.6	29.2	19.3	81098255	1897090
2019-06-20	26.8	33.2	20	80167543	1875498
2019-06-21	25.5	33.6	19.3	78167824	1835100
2019-06-22	21.5	26.7	17.9	62674783	1468411
2019-06-23	21.5	26.6	15.9	53122216	1243909
2019-06-24	23.1	30.2	17.5	77161696	1806077
2019-06-25	25	32.4	17.8	78930747	1843607
2019-06-26	19.7	22.3	18.3	79167183	1850634
2019-06-27	24.4	29.7	20.6	80503883	1881256
2019-06-28	23.6	27.1	21.2	78277746	1832021
2019-06-29	21.5	22.5	20.5	64207157	1503994
2019-06-30	25.7	30.9	21.1	54204921	1263212
2019-07-01	24.3	27.6	21.2	74245483	1738814
2019-07-02	25.2	31.2	19	79619858	1870349
2019-07-03	24.8	29.6	19.7	79121942	1858968
2019-07-04	26.4	32.6	19.9	77591286	1823808
2019-07-05	26.4	32.8	20.8	77492174	1823494
2019-07-06	24	29.1	19.8	59994302	1409934
2019-07-07	22.9	26.7	20.5	48933453	1149707
2019-07-08	22.3	27	19.6	73686614	1732108
2019-07-09	21.6	24.7	18.8	78070029	1833433
2019-07-10	21.4	23.3	20.1	78358444	1839175
2019-07-11	24.4	29.2	20.5	79721849	1874149
2019-07-12	25.3	30	22.3	78529521	1845356
2019-07-13	24.4	28.8	21.2	61298477	1439814
2019-07-14	24.6	29.4	21.3	51334052	1206040
2019-07-15	23.2	27.1	21.2	74291813	1745376
2019-07-16	24.6	29.7	21	78549307	1845318
2019-07-17	25	29.4	20.4	77995935	1833568
2019-07-18	24.1	27.6	21	77047626	1811344
2019-07-19	24.2	26.6	22.7	76138584	1788632
2019-07-20	24.6	25.8	23.5	63418620	1488723
2019-07-21	25.7	29.3	23.5	53680115	1258869
2019-07-22	28.5	33.7	23	71959107	1684905
2019-07-23	29.5	35	25.5	75278426	1762323
2019-07-24	28.1	31.5	25.3	73977918	1731168
2019-07-25	27.5	30	25.3	74181053	1736733
2019-07-26	29.1	32.8	26.4	73022763	1714912
2019-07-27	28.1	30.3	26.3	59149295	1390921
2019-07-28	29.3	33.4	26.8	47901586	1126160
2019-07-29	29.4	34.6	24.5	67524040	1587803
2019-07-30	30.4	36	24.9	68036579	1600145
2019-07-31	31	36	26.2	65235272	1534819
2019-08-01	31.1	35.6	27	62961449	1482456
2019-08-02	31.6	36.9	27.1	60613635	1421623
2019-08-03	29.5	35.9	26.1	45763007	1072149
2019-08-04	30.3	35.9	25	41941461	981882
2019-08-05	29.9	36.2	25.3	56304850	1318349
2019-08-06	26.3	30.6	23.2	60525815	1418748
2019-08-07	28.4	35.4	23.7	66907048	1570849
2019-08-08	28.7	36.1	25.4	70983077	1664327
2019-08-09	29.8	35.4	24.7	72238158	1694377
2019-08-10	28.8	33.4	25.6	59328485	1390663
2019-08-11	29.7	33.7	26.4	49464361	1158064
2019-08-12	30	34.6	26.6	70626033	1651107
2019-08-13	29.4	35.4	25	74972375	1754771
2019-08-14	29.1	33	26	74476988	1745052
2019-08-15	27.3	30.2	25.3	64711468	1514460
2019-08-16	28.7	33	26.2	71663361	1674797
2019-08-17	28.9	35.1	22.1	57935310	1351574
2019-08-18	28.5	33.7	25.5	48137179	1122136
2019-08-19	26.9	31.8	24.1	73160879	1703759
2019-08-20	26.9	30.3	24.1	74555852	1736312
2019-08-21	26	28.7	23.9	76398698	1781873
2019-08-22	26.2	30.5	24.3	75573036	1760465
2019-08-23	26.4	30.6	22.8	73254383	1709326
2019-08-24	23.4	28.3	19.9	59206768	1381087
2019-08-25	24.8	30.5	19.6	48221980	1126180
2019-08-26	25.4	31.4	19.3	71547582	1673635
2019-08-27	22.5	24.1	20.7	75260051	1769222
2019-08-28	23.6	26.7	21.7	76764501	1808193
2019-08-29	23.3	25.4	22.1	76148795	1795315
2019-08-30	24.5	30.3	19.1	75966681	1793000
2019-08-31	23.9	29.5	17.9	61192655	1444782
2019-09-01	21.9	26.6	19	50156638	1184393
2019-09-02	20.8	22.4	19.9	76313941	1800460
2019-09-03	21.6	24.6	19.8	80828004	1903204
2019-09-04	24.1	26.9	21.9	80615831	1897071
2019-09-05	25.5	31.4	22.2	79968153	1869919
2019-09-06	26.7	30	23.5	80095227	1871114
2019-09-07	27.1	29.3	23.9	63862434	1493612
2019-09-08	26	30.3	22.4	52975842	1243626
2019-09-09	26.8	32	24.2	75632352	1782668
2019-09-10	27.4	32.5	23.6	79898388	1883333
2019-09-11	25.3	31.4	22.8	74519108	1754909
2019-09-12	20.2	22.9	18.8	49221135	1158592
2019-09-13	21.5	25.7	17.8	37097910	873008
2019-09-14	23	28.9	15.9	38488734	906066
2019-09-15	23.9	28.4	20.4	46003725	1084565
2019-09-16	21.9	27.7	17.6	73884642	1740735
2019-09-17	21	26.7	15.3	79354604	1862485
2019-09-18	22.5	29.6	16.6	79927707	1869002
2019-09-19	20.9	25.4	17.8	79995363	1874557
2019-09-20	19.8	23.3	15.3	79820104	1866376
2019-09-21	18.5	21.2	16.5	70965130	1664014
2019-09-22	18.1	19.5	16.5	65028368	1525728
2019-09-23	19.1	21.4	17	81328560	1907844
2019-09-24	19.1	26.5	14.8	85754794	2011292
2019-09-25	19	24.6	12.5	87661158	2056646
2019-09-26	21.6	27.1	17.3	86865197	2035088
2019-09-27	22.2	26.8	18.6	84583231	1981757
2019-09-28	23.2	26.8	20.9	69943719	1641037
2019-09-29	24.9	29.8	21	56359936	1320662
2019-09-30	23.6	30.1	18.2	78590622	1837796
2019-10-01	22.8	25.1	21.4	82060998	1921353
2019-10-02	21.8	23.5	20.5	84184052	1967715
2019-10-03	23.2	27.4	19.9	72744263	1697470
2019-10-04	22.1	28.6	17.6	77485488	1812586
2019-10-05	21.4	26.1	17.7	65135319	1522665
2019-10-06	17.5	20.6	14.5	58644194	1372518
2019-10-07	15.4	17.9	13.7	85819266	2002513
2019-10-08	18	23.5	13.8	89200959	2086107
2019-10-09	14.8	22.5	8.1	91225433	2127735
2019-10-10	16.4	24.1	8.5	94387405	2203775
2019-10-11	18.9	25.1	13.9	89529127	2092490
2019-10-12	19.2	24.3	15	75391071	1767842
2019-10-13	16	21.5	10.6	69520518	1632335
2019-10-14	16.6	22.8	9.6	91886195	2156699
2019-10-15	14.1	18	10.5	102233276	2389092
2019-10-16	13.5	20.4	7.2	106376035	2487413
2019-10-17	14	19.6	9	108955882	2547685
2019-10-18	14.7	17.4	12	114406936	2678720
2019-10-19	17.2	23.6	13.7	91488804	2141791
2019-10-20	15.6	23	11.7	78335597	1832584
2019-10-21	15.5	22.4	11.1	98974674	2317221
2019-10-22	16	22.8	10.7	102626736	2406865
2019-10-23	16.4	20.7	11.9	104948150	2462089
2019-10-24	17.9	20.7	14.4	101921511	2393766
2019-10-25	19.2	24.7	15.6	97630512	2295173
2019-10-26	15.5	18.8	12.3	90624721	2131581
2019-10-27	12.3	17.9	7.5	89264332	2099357
2019-10-28	11.6	19.4	3.9	114721048	2696867
2019-10-29	14.3	20.4	8	118208384	2777132
2019-10-30	13.5	18.8	8.2	121276433	2849337
2019-10-31	14.1	21.7	6.5	118508534	2767170
2019-11-01	15.3	23.2	9	112648733	2626922
2019-11-02	14.2	20.7	8.6	100479768	2351104
2019-11-03	14.6	21.4	9.7	89414325	2096992
2019-11-04	13.4	18	8.4	115576734	2711299
2019-11-05	12.4	20.1	5.3	123482583	2896508
2019-11-06	12.5	20.4	6.2	125056581	2932603
2019-11-07	13	18.7	7.5	127718260	2985103
2019-11-08	10.2	17.2	4.3	136467690	3182998
2019-11-09	9.4	17.9	1.7	127564420	2983125
2019-11-10	9.4	16.4	2.4	124449515	2914936
2019-11-11	12.4	18.4	7.3	138014426	3242387
2019-11-12	10.9	17.4	5.6	141838278	3326292
2019-11-13	9.7	15.7	3.9	157423685	3702019
2019-11-14	4.6	10.5	0.2	178312000	4187228
2019-11-15	7	16.2	-1.9	173045387	4054663
2019-11-16	11.8	19.7	4.9	137452809	3223315
2019-11-17	10.5	15.1	6.4	131748172	3092778
2019-11-18	11	20.6	4.9	158785908	3729301
2019-11-19	5.1	8.2	2.8	184948091	4331122
2019-11-20	4.3	10.4	0.4	193824269	4545258
2019-11-21	6	13.8	-2.6	194996106	4568592
2019-11-22	9.8	17.6	2.5	174657477	4073332
2019-11-23	10.9	18.3	4.3	146702979	3410230
2019-11-24	13.9	20.2	9.3	123908654	2885242
2019-11-25	8.7	13.7	6.7	170807227	4000514
2019-11-26	9.8	14.3	6.7	169289418	3958020
2019-11-27	7.3	10.4	4.3	183900895	4301736
2019-11-28	5.6	9.6	2.2	194793590	4573379
2019-11-29	5.1	11.4	-1	197121964	4624423
2019-11-30	6	13.3	-0.2	178908188	4189312
2019-12-01	6.9	9	5.4	171666910	4009009
2019-12-02	4.9	7.5	1.3	206999740	4867015
2019-12-03	4	8.5	-0.2	216862480	5106422
2019-12-04	4.8	10.2	0.5	212547187	4991364
2019-12-05	2	5.9	-3	231240828	5428815
2019-12-06	-1.4	3.6	-5.9	252017027	5911090
2019-12-07	2.4	7.9	-4.9	226085180	5313571
2019-12-08	2.6	9.3	-2.7	204158238	4807983
2019-12-09	2.5	10.9	-3.9	226824678	5330863
2019-12-10	4.9	14	-1.9	219197622	5143913
2019-12-11	7.2	16.6	1.5	209181015	4920879
2019-12-12	3.2	7	0.2	223303579	5254959
2019-12-13	2.3	8.6	-4.3	227936892	5343940
2019-12-14	4.5	9.9	0.3	202904320	4750397
2019-12-15	5	12.4	-1.1	185331500	4345558
2019-12-16	6.3	13.2	-0.6	201500690	4728799
2019-12-17	9.1	15.1	2.7	194834104	4584118
2019-12-18	7.4	11.2	4.6	196026201	4611843
2019-12-19	4.1	8.5	1.6	214170298	5033122
2019-12-20	2.4	6.1	-1.3	221085699	5194309
2019-12-21	0.9	4.5	-2.3	217677875	5112322
2019-12-22	1.3	7.6	-2.2	208142761	4890933
2019-12-23	3.6	10.4	-2.6	225766582	5300909
2019-12-24	3.3	10.1	-1.7	221740302	5199413
2019-12-25	4.6	12.1	-2.6	208713907	4898332
2019-12-26	4.2	7.1	2.6	223132246	5246962
2019-12-27	1.9	5.6	-0.6	232277351	5451621
2019-12-28	1.2	7.8	-3.4	216083928	5070848
2019-12-29	0.6	4.3	-4.3	218088286	5112575
2019-12-30	5.2	10.6	1.8	223302435	5232713
2019-12-31	-2.5	2.6	-5.1	253331638	5934844
2020-01-01	0.2	4.6	-4.9	229072653	5365462
2020-01-02	3.4	7.3	-1.7	237111588	5548499
2020-01-03	3.6	8.6	-0.8	232571312	5449168
2020-01-04	2.7	8.6	-2.3	219810420	5167821
2020-01-05	2.2	10.2	-4.3	206700760	4860097
2020-01-06	1.4	3	-1.4	242522525	5700533
2020-01-07	7	15.7	2.9	230560597	5416678
2020-01-08	7.9	14.1	5.4	214434856	5037838
2020-01-09	3.2	6.5	1	223680045	5256283
2020-01-10	2.2	9.2	-3.6	226561674	5312774
2020-01-11	3.3	8	-0.2	210329784	4919405
2020-01-12	2.7	6.5	0.2	201472003	4719450
2020-01-13	2.1	5.5	-0.6	234751742	5506579
2020-01-14	1.6	5.8	-0.9	244599975	5739638
2020-01-15	0.9	5.2	-2.8	248183924	5823516
2020-01-16	0.3	7.2	-4.7	254026064	5953654
2020-01-17	1.4	8	-2.1	245875657	5770092
2020-01-18	3.1	8.7	-1.1	224576714	5261902
2020-01-19	3.2	9	-3.2	213694967	5008884
2020-01-20	4.6	8.1	2.4	232030230	5439766
2020-01-21	1.9	7.9	-2	240043500	5622255
2020-01-22	2.9	5.7	0.2	240221778	5624863
2020-01-23	5	8.6	2.7	228889237	5356799
2020-01-24	6.1	11.8	0.5	198868932	4653000
2020-01-25	7.2	9.8	5.4	168682095	3943448
2020-01-26	6.7	11.2	1.7	168812000	3947238
2020-01-27	6.2	8.5	4.5	187174790	4383081
2020-01-28	7.4	11.1	4.5	203426874	4779443
2020-01-29	6.2	9.8	3.6	207453682	4876312
2020-01-30	5.7	9.3	3.1	207917024	4886516
2020-01-31	4.4	8.3	0.9	212247855	4984660
2020-02-01	2.9	8.1	-1.8	201444950	4723525
2020-02-02	3.6	9.5	-1.7	188966858	4427118
2020-02-03	3.1	7.5	0.3	221050528	5177491
2020-02-04	1.9	7.7	-4.3	232753031	5461304
2020-02-05	-1.5	3.4	-4.9	255282746	5993106
2020-02-06	-2.1	3.6	-7.5	267591051	6279400
2020-02-07	1.1	7.7	-4.4	253480790	5946104
2020-02-08	2.9	7.2	0.4	223394918	5246031
2020-02-09	1.9	8	-4.4	208865749	4903070
2020-02-10	5.5	12.1	1.4	217002513	5085540
2020-02-11	6.1	13.5	-2.9	213866750	5023570
2020-02-12	8.1	9.5	6	205519842	4830427
2020-02-13	10.4	15.3	6	182760337	4293915
2020-02-14	10.7	18.5	5.2	171710552	4029285
2020-02-15	12	17.3	7.4	149931744	3516100
2020-02-16	5	12.1	0.1	165060465	3873161
2020-02-17	-1.6	1.8	-4.2	237168397	5565241
2020-02-18	-0.2	5.3	-5.4	247011214	5797073
2020-02-19	4.7	11.4	-0.6	225262135	5271422
2020-02-20	6.1	14.4	-0.3	204466735	4772340
2020-02-21	8.3	16.7	-0.8	190257126	4429116
2020-02-22	8.2	12.1	3.2	167700033	3934311
2020-02-23	4.9	11.2	0.6	166603443	3914075
2020-02-24	8.1	16.4	-1.2	182170157	4270640
2020-02-25	7	9.8	5.7	192651909	4515053
2020-02-26	8.3	13.5	5.9	181902289	4275776
2020-02-27	6.1	9.3	4.6	187706971	4412329
2020-02-28	4.5	8.1	2.3	196382620	4604947
2020-02-29	6.3	11.8	2	174118602	4079712
2020-03-01	9.4	14.7	3.6	149370886	3500218
2020-03-02	7.1	11.5	4.2	175175008	4098954
2020-03-03	7.7	12.5	3.7	177994741	4173617
2020-03-04	5.9	10.6	1	186201402	4371741
2020-03-05	3.7	10.4	-0.7	194958218	4568419
2020-03-06	5.4	13.9	-2.9	188241210	4418791
2020-03-07	5.7	10.2	1.5	173425377	4072404
2020-03-08	8.3	16	1.8	150583476	3525939
2020-03-09	9.1	15.1	1.6	168412387	3949767
2020-03-10	9	10.7	5.8	176056927	4135950
2020-03-11	6.4	11.2	2.9	187254023	4408475
2020-03-12	8.3	17.1	-0.9	178649266	4203728
2020-03-13	9.4	15.4	3.8	171480582	4026495
2020-03-14	6.5	11.5	1.6	166263029	3906621
2020-03-15	6.2	12.2	1.6	160886062	3785809
2020-03-16	6.4	12.1	0.8	181798752	4275675
2020-03-17	10.5	18.6	1.1	170563416	4018537
2020-03-18	11.7	19.6	3.3	156078534	3673266
2020-03-19	10.8	19.4	6	152809841	3596995
2020-03-20	12	18.6	7	148153933	3493055
2020-03-21	15	25.4	5.2	121621343	2861143
2020-03-22	14.1	21.7	7.8	101788177	2392751
2020-03-23	11.5	20.1	3	128020027	3009560
2020-03-24	11.2	19	3.8	131204856	3081044
2020-03-25	13.1	21.4	3.6	128071520	3006506
2020-03-26	13.2	16.9	9.8	128831520	3023396
2020-03-27	14.6	19.6	9.8	122151344	2870859
2020-03-28	8.2	11.1	6.2	128439551	3018433
2020-03-29	8.7	14.4	3.4	124035143	2910970
2020-03-30	11.5	18.3	6.1	135460898	3176003
2020-03-31	12.8	21.1	4.6	128958452	3021213
2020-04-01	13.9	19.8	9	125602624	2944063
2020-04-02	12.6	19	4.4	129001495	3020032
2020-04-03	13.5	20.6	5.3	122823807	2876007
2020-04-04	10.8	20.2	5.5	111680484	2616216
2020-04-05	9.3	16.6	1.5	111243712	2606542
2020-04-06	11.3	18.9	1.3	129573752	3040467
2020-04-07	15.3	21.7	8.5	123290885	2890154
2020-04-08	12.2	18.8	7.1	124271387	2913826
2020-04-09	10.3	17.5	3	129754682	3048825
2020-04-10	11	15	8.2	128437756	3017383
2020-04-11	10.6	15.2	5.8	117454936	2755840
2020-04-12	9.2	13	7.6	119263299	2803155
2020-04-13	10.2	16.7	6.4	138382415	3258585
2020-04-14	14.6	23.9	2.4	129757822	3054259
2020-04-15	14.5	23.1	6.6	114404360	2691066
2020-04-16	12.8	18.1	9	119144053	2798532
2020-04-17	10.7	12.9	8.6	128078214	3012962
2020-04-18	14	19.9	10.3	103207450	2424043
2020-04-19	11.1	13.9	9.6	110215809	2586223
2020-04-20	13.6	19.8	9.6	120906645	2838331
2020-04-21	11.4	17.3	6.2	132618325	3116341
2020-04-22	8.5	14.4	4.8	146127321	3434667
2020-04-23	9.9	16	4.9	143797134	3381518
2020-04-24	11.8	18.4	4.2	131632561	3097998
2020-04-25	15.9	24.1	5.7	106580091	2510745
2020-04-26	13.6	19.8	9.4	93588154	2204571
2020-04-27	12.9	20	5.4	113793772	2679227
2020-04-28	15.2	22.6	6.2	113520911	2667630
2020-04-29	17.6	26.1	7.5	106885899	2510964
2020-04-30	18.9	28	10.2	86551550	2034246
2020-05-01	22.7	31.3	14.3	69506678	1634080
2020-05-02	22.7	29.7	17.6	60613139	1425209
2020-05-03	17.9	20.3	16.4	59896782	1411987
2020-05-04	21.5	29.7	14.7	72088312	1698700
2020-05-05	16.8	21.2	14.4	72481509	1705409
2020-05-06	17.5	26.1	13.3	83193694	1957657
2020-05-07	15.8	21.9	9.8	87884981	2065411
2020-05-08	17.6	25.6	9.1	83941788	1972115
2020-05-09	17	19	14.6	73249432	1721635
2020-05-10	18.9	23.9	16.3	62593236	1470243
2020-05-11	21.1	28.6	12.9	80571084	1891648
2020-05-12	20.2	26.5	14.8	82677781	1939468
2020-05-13	18.6	25.5	10.8	84112055	1972009
2020-05-14	19.9	28.3	11	81667534	1912514
2020-05-15	16.5	19.8	14.8	82837601	1938763
2020-05-16	19.3	26.6	14.8	67814183	1579742
2020-05-17	22	29	16.2	56026512	1304820
2020-05-18	19.8	23.5	17.2	75135781	1750409
2020-05-19	15.5	19.4	12.8	83418881	1958937
2020-05-20	15.6	22.4	10.5	86289226	2026633
2020-05-21	16.2	24	11.6	86054346	2025933
2020-05-22	17.1	23.2	12.6	79708477	1878001
2020-05-23	20.1	28.6	11.7	66081324	1554918
2020-05-24	21.6	27.4	16.4	56771750	1335253
2020-05-25	21.4	26.3	16	72963635	1714987
2020-05-26	21.6	27.6	15.9	77493640	1819670
2020-05-27	21.4	27.3	17.3	77367839	1822143
2020-05-28	21	28.6	13.7	75852286	1786225
2020-05-29	21.1	28.9	13.5	72158251	1696402
2020-05-30	21.7	28.4	14.2	59286359	1393724
2020-05-31	22.3	28.9	15.6	53090686	1247696
2020-06-01	23.6	29.1	19.9	72431368	1701099
2020-06-02	22.5	29.3	15	74718953	1754039
2020-06-03	24.1	31.1	17.2	76920465	1806780
2020-06-04	27.7	35.3	19.6	76948033	1806877
2020-06-05	25.9	34.6	19.8	73778996	1730019
2020-06-06	21.2	26.3	18.4	57822358	1356154
2020-06-07	23.5	31.3	16.2	49653751	1164930
2020-06-08	26.9	35.6	17.4	69283119	1625113
2020-06-09	28.7	37	21	74213165	1744809
2020-06-10	28.1	36.1	21.3	74626530	1753529
2020-06-11	25.5	31.7	20.6	71111607	1670184
2020-06-12	25.6	30.9	19.7	69212034	1624850
2020-06-13	24.6	29.5	19.7	54431577	1277526
2020-06-14	25.5	30.5	23.1	45602733	1072117
2020-06-15	25.9	31.8	19.9	66041954	1551462
2020-06-16	24.8	31.3	18.9	71304019	1670375
2020-06-17	23.3	27.7	18.3	73167455	1717059
2020-06-18	19.2	23.1	17.8	72343643	1701090
2020-06-19	22	28.7	17.9	70126704	1650807
2020-06-20	23.2	28.8	20	58125646	1367585
2020-06-21	22.2	27.2	17.7	49545864	1164964
2020-06-22	25.3	33.5	16.2	69857538	1643173
2020-06-23	26.3	34	19.4	72860959	1714730
2020-06-24	22.2	24.5	20.1	73182469	1721355
2020-06-25	23.8	26.9	20.1	73466676	1725230
2020-06-26	25.5	30.7	21.7	69471015	1632844
2020-06-27	26.1	31.3	20.9	55789549	1311603
2020-06-28	26.1	32	21.4	47832358	1122957
2020-06-29	22.1	26.8	19.8	70227283	1650512
2020-06-30	23.5	28.2	19.3	72650627	1708569
2020-07-01	22.2	26.3	19.1	74057780	1742487
2020-07-02	23.6	28.8	18.3	74271045	1752015
2020-07-03	20.7	22.6	18	71185546	1677217
2020-07-04	21.2	24.2	17.9	55805689	1315405
2020-07-05	23.7	28.6	19.8	48212038	1137367
2020-07-06	24.1	28.1	19.9	70351634	1659065
2020-07-07	26.5	32.4	23.1	75889962	1789934
2020-07-08	26.2	31	22.3	75707102	1781992
2020-07-09	24.4	29.7	20.8	75253268	1767631
2020-07-10	24	28.4	21	74392252	1749192
2020-07-11	25.5	31.3	21.6	59289700	1393790
2020-07-12	20.4	21.9	18.1	50875182	1196046
2020-07-13	19.2	21	18.2	72804802	1715415
2020-07-14	19.6	21.5	18.4	76854539	1810950
2020-07-15	19.2	22.9	17.5	79387438	1871303
2020-07-16	22.2	28.8	16.8	77391889	1820520
2020-07-17	22.7	28.8	17.3	74848729	1760906
2020-07-18	22.4	27.6	16.8	62971611	1483800
2020-07-19	24.3	28	20.5	55075556	1297619
2020-07-20	29.1	32.8	25.9	74259326	1750065
2020-07-21	26.9	31.8	22.8	76296401	1797370
2020-07-22	22.5	25.1	21.5	78969532	1867315
2020-07-23	21.7	22.5	21	79168934	1876360
2020-07-24	21.3	23	20.2	76248048	1801014
2020-07-25	21.9	24.8	20.1	63104627	1489170
2020-07-26	25	30.2	21.3	52766331	1245538
2020-07-27	22.6	24.6	21.3	74071622	1746097
2020-07-28	22.3	24.2	21.3	77924700	1840728
2020-07-29	23.1	24.7	21.6	77473399	1829588
2020-07-30	23.1	25	21.2	74662054	1761101
2020-07-31	26.1	31.5	21.9	69701973	1640475
2020-08-01	27.7	34.1	23.9	55133392	1296323
2020-08-02	28.6	33.4	24.6	46178251	1085817
2020-08-03	29.1	33	25.7	59473456	1398722
